referencia,num_lotes_listado,organismo,expediente,estado,fecha_conclusion_listado,descripcion,url_detalle,id_sub,referencia_det,tipo_subasta,cantidad_reclamada_eur,lotes,anuncio_boe,valor_subasta_eur,tasacion_eur,puja_minima_eur,tramo_pujas_eur,deposito_eur,fecha_inicio,fecha_conclusion,cuenta_expediente,forma_adjudicacion
SUB-JV-2025-253148,2,JUZGADO 1 INST E INSTRUCC. 1 - PLASENCIA,0079/21,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,Subasta con varios lotes. Lote 1: RUSTICA. FINCA SITA EN EL PARAJE ROBLEDO DEL TERMINO MUNICIPAL DE JARAIZ DE LA VERA.  Lote 2: URBANA. NAVE INDUSTRIAL AVENIDA CONSTITUCION 45 EN JARAIZ DE LA VERA,"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JV-2025-253148&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JV-2025-253148,SUB-JV-2025-253148,JUDICIAL VOLUNTARIA,0.0,2,BOE-B-2025-40918,,,,,,2025-11-11,2025-12-01,1169 0000 05 0079 21,Separada para cada lote
SUB-JV-2025-254046,1,JUZGADO 1 INSTANCIA 6 - LOGROÑO,0483/20,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:00:00,"VIVIENDA SITA EN LOGROÑO, AVENIDA LA RIOJA Nº 2 6º A FINCA REGISTRAL 818  DEL REGISTRO DE LA PROPIEDAD Nº 4 DE LOGROÑO","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JV-2025-254046&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JV-2025-254046,SUB-JV-2025-254046,JUDICIAL VOLUNTARIA,0.0,0,BOE-B-2025-40963,535764.9,0.0,320000.0,,26788.24,2025-11-11,2025-12-01,2205 0000 05 0483 20,
SUB-RC-2025-1710000191,1,Consell Comarcal del Baix Empordà - La Bisbal d'Empordà (Consell Comarcal del Baix Empordá),,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:00:00,"Vivienda unifamiliar en el municipio Castell d'Aro, Platja d'Aro i S'Agaró, finca registral 23146","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-RC-2025-1710000191&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-RC-2025-1710000191,SUB-RC-2025-1710000191,RECAUDACIÓN TRIBUTARIA,8164.77,0,BOE-B-2025-41068,416000.0,416000.0,145600.0,1000.0,20800.0,2025-11-11,2025-12-01,,
SUB-JA-2025-251767,1,JUZGADO 1 INSTANCIA 11 - VALLADOLID,0418/21,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:00:11,"50% DEL PLENO DOMINIO POR TITULO DE COMPRAVENTA CON CARACTER PRIVATIVO DE LA FINCA REGISTRAL 3009, INSCRITA EN EL REGISTRO DE LA PROPIEDAD Nº 3 DE VALLADOLID, TOMO 1200, LIBRO 532, FOLIO 223. 
          FINCA URBANA: VIVIENDA SITA EN CALLE GARCILASO DE LA VEGA Nº 4 3º C DE VALLADOLID","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-251767&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JA-2025-251767,SUB-JA-2025-251767,JUDICIAL EN VÍA DE APREMIO,19235.4,0,BOE-B-2025-40980,5355.47,40833.5,,107.11,267.77,2025-11-11,2025-12-01,2093 0000 05 0418 21,
SUB-AT-2025-25R4686001347,1,U.R. SUBASTAS VALENCIA - VALENCIA (AEAT),,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:04:27,"2 RÚSTICAS  ELS TOSSALS 12599 ROSSELL (CASTELLON) Fincas 3709, 3710 RP VINAROZ","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-AT-2025-25R4686001347&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-AT-2025-25R4686001347,SUB-AT-2025-25R4686001347,AGENCIA TRIBUTARIA,,0,BOE-B-2025-41042,997.61,997.61,99.76,100.0,49.88,2025-11-11,2025-12-01,,
SUB-JA-2025-252733,1,JUZGADO 1 INSTANCIA 2 - GIRONA,1859/21,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:13:00,"Lote único: Finca 3.447 de Salt, consta inscrita en el tomo 3222, libro 272, folio 182 inscrita en el Registro de la Propiedad n.º 4 de Girona","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-252733&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JA-2025-252733,SUB-JA-2025-252733,JUDICIAL EN VÍA DE APREMIO,64165.39,0,BOE-B-2025-40889,68322.28,0.0,,,3416.11,2025-11-11,2025-12-01,1674 0000 06 1859 21,
SUB-JV-2025-253357,1,"Sec. Fam, Infan y Cap del TI Alcobendas. Plz n 1 - ALCOBENDAS",0073/22,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:13:34,"VIVIENDA  UNIFAMILIAR SITA EN LA CALLE RICARDO CLEMARES 53 DE SAN AGUSTIN DE GUADALIX. INSCRITA EN EL REGISTRO DE LA PROPIEDAD DE SAN AGUSTIN DE GUADALIX, AL TOMO 1495, LIBRO 167, FOLIO 148, FINCA Nº 6955","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JV-2025-253357&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JV-2025-253357,SUB-JV-2025-253357,JUDICIAL VOLUNTARIA,0.0,0,BOE-B-2025-40844,439517.5,439517.5,,8790.35,21975.88,2025-11-11,2025-12-01,5408 0000 05 0073 22,
SUB-JA-2025-253731,1,Sección Civil e Instrucción TI Bergara. Plz.n 1 - BERGARA,0230/21,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:13:51,"VIVIENDA DE LA MANO DERECHA- DERECHA SEÑALADA CON LA LETRA A) DEL PISO PRIMERO. Ocupa una superficie aproximada de sesenta y cinco metros cuadrados de superficie. Consta de diversas habitaciones y servicios.
          LINDA: al Frente, rellano y caja de escalera; Fondo, muro exterior del edificio; Derecha, muro exterior del edificio e Izquierda, vivienda derecha de la misma planta. INSCRIPCIÓN: La Hipoteca se halla inscrita en el Tomo 1069, Libro 149, Folio 14, Finca Registral 4823 de Zumarraga, del registro de la Propiedad núm.1 de Bergara, Inscripción 8ª.","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-253731&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JA-2025-253731,SUB-JA-2025-253731,JUDICIAL EN VÍA DE APREMIO,137792.03,0,BOE-B-2025-40861,162500.0,0.0,,3250.0,8125.0,2025-11-11,2025-12-01,1872 0000 06 0230 21,
SUB-AT-2025-25R4686001297,1,U.R. SUBASTAS VALENCIA - VALENCIA (AEAT),,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:15:30,"VIVIENDA. CL/ BALLLESTEROS, 10 1. 46300 - UTIEL (VALENCIA)","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-AT-2025-25R4686001297&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-AT-2025-25R4686001297,SUB-AT-2025-25R4686001297,AGENCIA TRIBUTARIA,,0,BOE-B-2025-41037,6750.0,6750.0,675.0,500.0,337.5,2025-11-11,2025-12-01,,
SUB-JA-2025-253914,1,Sección Civil e Instrucción TI Amposta. Plz.n 1 - AMPOSTA,0043/24,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:15:35,"URBANA.- Parcela U.- Parcela señalada con la letra U en el plano de parcelas resultantes del proyecto de REPARCELACIÓN SECTOR RESIDENCIAL ""AFUERAS SANT JOSEP"", de La Ràpita. Registro Prop nº 1 de Amposta, al Tomo 3.700, Libro 252, Folio 203, Finca nº 17.116 . Inscripción 3ª la novación.","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-253914&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JA-2025-253914,SUB-JA-2025-253914,JUDICIAL EN VÍA DE APREMIO,70463.17,0,BOE-B-2025-40852,94160.57,0.0,,,4708.02,2025-11-11,2025-12-01,4180 0000 06 0043 24,
SUB-JA-2024-237701,1,JUZGADO 1 INSTANCIA 11 - ALICANTE/ALACANT,2267/21,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:17:40,"FINCA REGISTRAL; DESCRIPCIÓN: URBANA.- Casa de solo
          planta baja, destinada a vivienda unifamiliar, denominada ""SON
          BEL"", sita en la Partida de la Condomina, del termino de
          Alicante,","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2024-237701&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JA-2024-237701,SUB-JA-2024-237701,JUDICIAL EN VÍA DE APREMIO,1271204.29,0,BOE-B-2025-40847,1235383.26,0.0,,24707.66,61769.16,2025-11-11,2025-12-01,2175 0000 06 2267 21,
SUB-AT-2025-25R4786001228,1,U.R. SUBASTAS CASTILLA Y LEON - VALLADOLID (AEAT),,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:20:05,LOTE DEL 50% PLENO DOM. ALMACÉN pl BJ Y 100% PLENO DOM. DESVAN pl 2ª-C/ SOLANA 23. ZÚÑIGA (NAVARRA),"https://subastas.boe.es/detalleSubasta.php?idSub=SUB-AT-2025-25R4786001228&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-AT-2025-25R4786001228,SUB-AT-2025-25R4786001228,AGENCIA TRIBUTARIA,,0,BOE-B-2025-41034,34008.75,43900.0,3400.87,1000.0,1700.43,2025-11-11,2025-12-01,,
SUB-JA-2025-244697,1,JUZGADO 1 INST E INSTRUCC. 3 - VILLAJOYOSA/VILA JOIOSA (LA),0570/22,Pendiente de finalización y devolución de depósitos con reserva,01/12/2025 a las 18:23:48,"FINCA 10.049 REGISTRO DE LA PROPIEDAD DE ALTEA, INSCRIPCION 6ª. VIVIENDA UNIFAMILIAR EN CONSTRUCCIÓN NUMERO NOVENTA Y TRES INTEGRANTE DE EDIFICIO O FASE I,  NUMERO SIETE Y OCHOO DE LA URBANIZACION PUERTA DE HIERRO, FOYA CARRIL, CALLE TINTORETO.","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-244697&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JA-2025-244697,SUB-JA-2025-244697,JUDICIAL EN VÍA DE APREMIO,145924.39,0,BOE-B-2025-40948,147479.0,0.0,,2949.58,7373.95,2025-11-11,2025-12-01,3830 0000 06 0570 22,
SUB-JA-2025-253971,1,JUZGADO 1 INSTANCIA 7 - BARCELONA,7257/21,Finalizada y depósitos con reserva devueltos,01/12/2025 a las 18:24:04,"Piso primero, puerta tercera, tipo G, del inmueble señalado con los números cincuenta y siete y cincuenta y nueve en la calle de Arquímedes, y trece, quince, diecisiete y diecinueve en
          la calle Dragó, de Barcelona, con entrada por los números diecisiete y diecinueve de la calle Dragó, escalera I. Extensión: cuarenta metros veinticuatro decímetros cuadrados.
          Linderos: frente, con rellano de la escalera, caja del ascensor y patio de luces; izquierda entrando, con patio de luces y vivienda puerta tercera de igual casa y planta, escalera D; derecha, con rellano de la escalera y vivienda puerta cuarta de la propia planta; y fondo, con la calle Dragó. Cuota: 0,48%.","https://subastas.boe.es/detalleSubasta.php?idSub=SUB-JA-2025-253971&idBus=b1dsZHcyK2F3Z2VwRFVqaXQ1OGVPbGZZWnlDUzY0ekcvQTAzTDNNSks0RTJWL0h4UXRTRW1hdnlIRDJuMzJjMVgxYks0MUpxak5iWWpQNnZGaGhSMGVmUTNyUnpkS0JvWUtiSm56a1IxcjdYQXRpY2E2dHVFNnNtMXNoWDFvak1EeXhZVTZNQ3JCUlk0WVptemtmbHlLT21sbkF0TVpFOHRXYnp3Lzhhc0xzVmREWWNzVllPekhpTFp0NjRzQXJIaFdLY3h4WjNsc0tCR2JBOXN1d01lWXp0aG1iUjZTWTlmNkF3bHdGSFRRa2tCeG5WZnJFUzl2cmljMldsd1Q5VE1MWFJqVmF5VElCM2xud2s1UE5tckVPLzNHVjV1Vy8wbVpMdnpCRUdWeGxrUHFMODlmOVZVN09pVVEvcldOZGI,-50-50",SUB-JA-2025-253971,SUB-JA-2025-253971,JUDICIAL EN VÍA DE APREMIO,173245.96,0,BOE-B-2025-40955,205760.8,0.0,,4115.21,10288.04,2025-11-11,2025-12-01,0540 0000 05 7257 21,
